site_code,year,game_num,opponent_code,spread,ou,line_result,ou_result,home_away,team_score,opp_score,game_result
sea,2016,7,NOR,-1,50,L,Under,A,20,25,L
sea,2016,8,BUF,-6,44,W,Over,H,31,25,W
sea,2016,9,NWE,8,50,W,Over,A,31,24,W
sea,2016,10,PHI,-7,43,W,Under,H,26,15,W
sea,2016,11,TAM,-5,46,L,Under,A,5,14,L
sea,2016,12,CAR,-8,44,W,Over,H,40,7,W
sea,2016,13,GNB,-3,47,L,Over,A,10,38,L
sea,2016,14,LAR,-15,40,W,Under,H,24,3,W
sea,2016,15,ARI,-9,44,L,Over,H,31,34,L
sea,2016,16,SFO,-12,45,L,Over,A,25,23,W
sea,2016,17,DET,-8,46,W,Under,H,26,6,W
sea,2016,18,ATL,7,51,L,Over,A,20,36,L
sea,2017,1,GNB,3,50,L,Under,A,9,17,L
sea,2017,2,SFO,-14,42,L,Under,H,12,9,W
sea,2017,3,TEN,2,42,L,Over,A,27,33,L
sea,2017,4,IND,-13,42,W,Over,H,46,18,W
sea,2017,5,LAR,2,47,W,Under,A,16,10,W
sea,2017,6,NYG,-4,39,W,Under,A,24,7,W
sea,2017,7,HOU,-6,45,L,Over,H,41,38,W
sea,2017,8,WAS,-8,45,L,Under,H,14,17,L
sea,2017,9,ARI,-6,40,P,Under,A,22,16,W
sea,2017,10,ATL,1,46,L,Over,H,31,34,L
sea,2017,11,SFO,-7,45,W,Under,A,24,13,W
sea,2017,12,PHI,4,47,W,Under,H,24,10,W
sea,2017,13,JAX,3,41,L,Over,A,24,30,L
sea,2017,14,LAR,1,48,L,Over,H,7,42,L
sea,2017,15,DAL,5,47,W,Under,A,21,12,W
sea,2017,16,ARI,-8,38,L,Over,H,24,26,L
sea,2018,1,DEN,3,43,P,Over,A,24,27,L
sea,2018,2,CHI,5,43,L,Under,A,17,24,L
sea,2018,3,DAL,-1,40,W,Under,H,24,13,W
sea,2018,4,ARI,-4,40,L,Under,A,20,17,W
sea,2018,5,LAR,8,51,W,Over,H,31,33,L
sea,2018,6,OAK,-3,48,W,Under,A,27,3,W
sea,2018,7,DET,3,48,W,Under,A,28,14,W
sea,2018,8,LAC,-1,48,L,Under,H,17,25,L
sea,2018,9,LAR,10,51,W,Over,A,31,36,L
sea,2018,10,GNB,-3,49,P,Over,H,27,24,W
sea,2018,11,CAR,3,47,W,Over,A,30,27,W
sea,2018,12,SFO,-10,46,W,Over,H,43,16,W
sea,2018,13,MIN,-3,46,W,Under,H,21,7,W
sea,2018,14,SFO,-4,44,L,Over,A,23,26,L
sea,2018,15,KAN,1,55,W,Over,H,38,31,W
sea,2018,16,ARI,-14,40,L,Over,H,27,24,W
sea,2018,17,DAL,3,43,W,Over,A,22,24,L
sea,2019,1,CIN,-10,44,L,Under,H,21,20,W
sea,2019,2,PIT,4,47,W,Over,A,28,26,W
sea,2019,3,NOR,-5,44,L,Over,H,27,33,L
sea,2019,4,ARI,-6,49,W,Under,A,27,10,W
sea,2019,5,LAR,-2,49,L,Over,H,30,29,W
sea,2019,6,CLE,1,46,W,Over,A,32,28,W
sea,2019,7,BAL,-3,49,L,Under,H,16,30,L
sea,2019,8,ATL,-8,49,L,Under,A,27,20,W
sea,2019,9,TAM,-4,51,W,Over,H,40,34,W
sea,2019,10,SFO,7,47,W,Over,A,27,24,W
sea,2019,11,PHI,-1,46,W,Under,A,17,9,W
sea,2019,12,MIN,-3,48,W,Over,H,37,30,W
sea,2019,13,LAR,1,48,L,Under,A,12,28,L
sea,2019,14,CAR,-6,49,P,Over,A,30,24,W
sea,2019,15,ARI,-8,51,L,Under,H,13,27,L
sea,2019,16,SFO,4,47,L,Push,H,21,26,L
sea,2019,18,PHI,1,44,W,Under,A,17,9,W
sea,2019,19,GNB,5,46,L,Over,A,23,28,L
sea,2020,1,ATL,1,50,W,Over,A,38,25,W
sea,2020,2,NWE,-4,45,W,Over,H,35,30,W
sea,2020,3,DAL,-6,58,W,Over,H,38,31,W
sea,2020,4,MIA,-5,55,W,Under,A,31,23,W
sea,2020,5,MIN,-7,54,L,Under,H,27,26,W
sea,2020,6,ARI,-4,56,L,Over,A,34,37,L
sea,2020,7,SFO,-1,55,W,Over,H,37,27,W
sea,2020,8,BUF,-3,56,L,Over,A,34,44,L
sea,2020,9,LAR,3,55,L,Under,A,16,23,L
sea,2020,10,ARI,-3,57,W,Under,H,28,21,W
sea,2020,11,PHI,-7,50,L,Under,A,23,17,W
sea,2020,12,NYG,-11,49,L,Under,H,12,17,L
sea,2020,13,NYJ,-17,51,W,Under,H,40,3,W
sea,2020,14,WAS,-6,45,L,Under,A,20,15,W
sea,2020,15,LAR,-2,48,W,Under,H,20,9,W
sea,2020,16,SFO,-7,45,L,Over,A,26,23,W
sea,2020,18,LAR,-3,43,L,Over,H,20,30,L
sea,2021,1,IND,-3,49,W,Under,A,28,16,W
sea,2021,2,TEN,-7,54,L,Over,H,30,33,L
sea,2021,3,MIN,-2,55,L,Under,A,17,30,L
sea,2021,4,SFO,3,52,W,Under,A,28,21,W
sea,2021,5,LAR,3,55,L,Under,H,17,26,L
sea,2021,6,PIT,5,43,W,Push,A,20,23,L
sea,2021,7,NOR,5,43,W,Under,H,10,13,L
sea,2021,8,JAX,-4,45,W,Under,H,31,7,W
sea,2021,9,GNB,4,50,L,Under,A,0,17,L
sea,2021,10,ARI,-3,47,L,Under,H,13,23,L
sea,2021,11,WAS,0,47,L,Under,A,15,17,L
sea,2021,12,SFO,4,46,W,Over,H,30,23,W
sea,2021,13,HOU,-9,41,W,Over,A,33,13,W
sea,2021,14,LAR,7,46,L,Under,A,10,20,L
sea,2021,15,CHI,-7,42,L,Over,H,24,25,L
sea,2021,16,DET,-7,42,W,Over,H,51,29,W
sea,2021,17,ARI,6,48,W,Over,A,38,30,W
sfo,2000,1,ATL,7,47,L,Over,A,28,36,L
sfo,2000,2,CAR,3,48,L,Over,H,22,38,L
sfo,2000,3,STL,17,56,P,Over,A,24,41,L
sfo,2000,4,DAL,7,47,W,Over,A,41,24,W
sfo,2000,5,ARI,-4,48,W,Under,H,27,20,W
sfo,2000,6,OAK,5,49,L,Over,H,28,34,L
sfo,2000,7,GNB,5,50,W,Over,A,28,31,L
sfo,2000,8,CAR,3,50,L,Push,A,16,34,L
sfo,2000,9,STL,7,63,L,Under,H,24,34,L
sfo,2000,10,NOR,6,48,L,Under,A,15,31,L
sfo,2000,11,KAN,4,52,W,Under,H,21,7,W
sfo,2000,12,ATL,-6,48,W,Under,H,16,6,W
sfo,2000,13,SDG,-3,44,W,Over,A,45,17,W
sfo,2000,14,NOR,-3,48,L,Over,H,27,31,L
sfo,2000,15,CHI,-6,46,W,Under,H,17,0,W
sfo,2000,16,DEN,7,49,L,Under,A,9,38,L
sfo,2001,1,ATL,-4,46,L,Under,H,16,13,W
sfo,2001,2,STL,6,50,W,Over,H,26,30,L
sfo,2001,3,NYJ,3,45,W,Under,A,19,17,W
sfo,2001,4,CAR,-7,45,W,Under,H,24,14,W
sfo,2001,5,ATL,-3,44,W,Over,A,37,31,W
sfo,2001,6,CHI,2,39,L,Over,A,31,37,L
sfo,2001,7,DET,-9,47,L,Under,H,21,13,W
sfo,2001,8,NOR,-3,45,L,Over,H,28,27,W
sfo,2001,9,CAR,-7,43,L,Over,A,25,22,W
sfo,2001,10,IND,3,53,W,Over,A,40,21,W
sfo,2001,11,BUF,-9,45,W,Under,H,35,0,W
sfo,2001,12,STL,7,55,L,Under,A,14,27,L
sfo,2001,13,MIA,-4,43,W,Under,H,21,0,W
sfo,2001,14,PHI,-3,40,W,Under,H,13,3,W
sfo,2001,15,DAL,-7,40,L,Over,A,21,27,L
sfo,2001,16,NOR,-3,47,W,Under,A,38,0,W
sfo,2001,17,GNB,4,39,L,Over,A,15,25,L
sfo,2002,1,NYG,-4,39,L,Under,A,16,13,W
sfo,2002,2,DEN,-4,44,L,Under,H,14,24,L
sfo,2002,3,WAS,-10,44,P,Under,H,20,10,W
sfo,2002,4,STL,-6,42,W,Over,H,37,13,W
sfo,2002,5,SEA,-3,44,W,Over,A,28,21,W
sfo,2002,6,NOR,2,49,L,Over,A,27,35,L
sfo,2002,7,ARI,-9,41,W,Over,H,38,28,W
sfo,2002,8,OAK,3,50,W,Under,A,23,20,W
sfo,2002,9,KAN,-5,49,L,Under,H,17,13,W
sfo,2002,10,SDG,-3,43,L,Under,A,17,20,L
sfo,2002,11,PHI,-7,38,L,Over,H,17,38,L
sfo,2002,12,SEA,-9,44,L,Over,H,31,24,W
sfo,2002,13,DAL,-5,40,L,Over,A,31,27,W
sfo,2002,14,GNB,-3,43,L,Under,H,14,20,L
sfo,2002,15,ARI,-4,41,L,Under,A,17,14,W
sfo,2002,16,STL,2,40,L,Over,A,20,31,L
sfo,2002,17,NYG,-3,41,L,Over,H,39,38,W
sfo,2002,18,TAM,6,40,L,Under,A,6,31,L
sfo,2003,1,CHI,-7,41,W,Over,H,49,7,W
sfo,2003,2,STL,3,48,P,Over,A,24,27,L
sfo,2003,3,CLE,-7,45,L,Under,H,12,13,L
sfo,2003,4,MIN,0,43,L,Under,A,7,35,L
sfo,2003,5,DET,-8,43,L,Under,H,24,17,W
sfo,2003,6,SEA,4,45,W,Under,A,19,20,L
sfo,2003,7,TAM,5,39,W,Under,H,24,7,W
sfo,2003,8,ARI,-7,41,L,Under,A,13,16,L
sfo,2003,9,STL,5,44,W,Under,H,30,10,W
sfo,2003,10,PIT,-4,42,W,Over,H,30,14,W
sfo,2003,11,GNB,4,40,L,Under,A,10,20,L
sfo,2003,12,BAL,3,37,L,Over,A,6,44,L
sfo,2003,13,ARI,-11,41,W,Over,H,50,14,W
sfo,2003,14,CIN,3,42,P,Over,A,38,41,L
sfo,2003,15,PHI,7,44,W,Over,A,31,28,W
sfo,2003,16,SEA,-3,47,L,Under,H,17,24,L
sfo,2004,1,ATL,3,45,W,Under,H,19,21,L
sfo,2004,2,NOR,8,42,W,Over,A,27,30,L
sfo,2004,3,SEA,10,42,L,Under,A,0,34,L
sfo,2004,4,STL,4,44,L,Under,H,14,24,L
sfo,2004,5,ARI,-1,37,W,Over,H,31,28,W
sfo,2004,6,NYJ,10,43,W,Under,A,14,22,L
sfo,2004,7,CHI,2,36,L,Over,A,13,23,L
sfo,2004,8,SEA,7,41,L,Over,H,27,42,L
sfo,2004,9,CAR,-2,42,L,Over,H,27,37,L
sfo,2004,10,TAM,8,42,L,Under,A,3,35,L
sfo,2004,11,MIA,0,38,L,Over,H,17,24,L
sfo,2004,12,STL,11,49,W,Under,A,6,16,L
sfo,2004,13,ARI,7,36,W,Over,A,31,28,W
sfo,2004,14,WAS,7,37,L,Over,H,16,26,L
sfo,2004,15,BUF,10,42,L,Over,H,7,41,L
sfo,2004,16,NWE,13,37,L,Under,A,7,21,L
sfo,2005,1,STL,5,46,W,Over,H,28,25,W
sfo,2005,2,PHI,12,43,L,Over,A,3,42,L
sfo,2005,3,DAL,7,41,W,Over,H,31,34,L
sfo,2005,4,ARI,3,42,L,Over,A,14,31,L
sfo,2005,5,IND,14,47,L,Under,H,3,28,L
sfo,2005,6,WAS,12,38,L,Over,A,17,52,L
sfo,2005,7,TAM,12,37,W,Under,H,15,10,W
sfo,2005,8,NYG,10,42,L,Under,H,6,24,L
sfo,2005,9,CHI,12,33,W,Under,A,9,17,L
sfo,2005,10,SEA,12,43,W,Over,H,25,27,L
sfo,2005,11,TEN,7,43,L,Over,A,22,33,L
sfo,2005,12,ARI,3,44,L,Under,H,10,17,L
sfo,2005,13,SEA,16,45,L,Under,A,3,41,L
sfo,2005,14,JAX,15,40,W,Under,A,9,10,L
sfo,2005,15,STL,9,42,W,Over,A,24,20,W
sfo,2005,16,HOU,1,38,W,Under,H,20,17,W
sfo,2006,1,ARI,10,44,W,Over,A,27,34,L
sfo,2006,2,STL,3,45,W,Under,H,20,13,W
sfo,2006,3,PHI,6,43,L,Over,H,24,38,L
sfo,2006,4,KAN,7,40,L,Over,A,0,41,L
sfo,2006,5,OAK,-4,40,W,Over,H,34,20,W
sfo,2006,6,SDG,10,43,L,Over,H,19,48,L
sfo,2006,7,CHI,17,42,L,Over,A,10,41,L
sfo,2006,8,MIN,4,43,W,Under,H,9,3,W
sfo,2006,9,DET,6,47,W,Under,A,19,13,W
sfo,2006,10,SEA,3,44,W,Under,H,20,14,W
sfo,2006,11,STL,5,45,W,Under,A,17,20,L
sfo,2006,12,NOR,7,46,L,Under,A,10,34,L
sfo,2006,13,GNB,-4,44,L,Over,H,19,30,L
sfo,2006,14,SEA,10,38,W,Push,A,24,14,W
sfo,2006,15,ARI,-4,45,L,Over,H,20,26,L
sfo,2006,16,DEN,10,39,W,Over,A,26,23,W
sfo,2007,1,ARI,-3,47,P,Under,H,20,17,W
sfo,2007,2,STL,3,44,W,Under,A,17,16,W
sfo,2007,3,PIT,10,38,L,Over,A,16,37,L
sfo,2007,4,SEA,1,41,L,Under,H,3,23,L
sfo,2007,5,BAL,3,35,W,Under,H,7,9,L
sfo,2007,6,NYG,10,39,L,Over,A,15,33,L
sfo,2007,7,NOR,2,40,L,Over,H,10,31,L
sfo,2007,8,ATL,4,37,L,Under,A,16,20,L
sfo,2007,9,SEA,9,38,L,Under,A,0,24,L
sfo,2007,10,STL,3,40,L,Under,H,9,13,L
sfo,2007,11,ARI,11,38,W,Over,A,37,31,W
sfo,2007,12,CAR,3,35,L,Over,A,14,31,L
sfo,2007,13,MIN,9,40,L,Under,H,7,27,L
sfo,2007,14,CIN,9,43,W,Under,H,20,13,W
sfo,2007,15,TAM,7,37,W,Over,H,21,19,W
sfo,2007,16,CLE,12,41,L,Under,A,7,20,L
sfo,2008,1,ARI,3,42,L,Under,H,13,23,L
sfo,2008,2,SEA,7,38,W,Over,A,33,30,W
sfo,2008,3,DET,-5,47,W,Under,H,31,13,W
sfo,2008,4,NOR,4,49,L,Under,A,17,31,L
sfo,2008,5,NWE,3,41,L,Over,H,21,30,L
sfo,2008,6,PHI,5,42,L,Over,H,26,40,L
sfo,2008,7,NYG,10,47,L,Under,A,17,29,L
sfo,2008,8,SEA,-6,42,L,Over,H,13,34,L
sfo,2008,9,ARI,10,48,W,Over,A,24,29,L
sfo,2008,10,STL,-7,44,W,Over,H,35,16,W
sfo,2008,11,DAL,10,46,L,Over,A,22,35,L
sfo,2008,12,BUF,7,43,W,Under,A,10,3,W
sfo,2008,13,NYJ,5,46,W,Under,H,24,14,W
sfo,2008,14,MIA,6,41,W,Under,A,9,14,L
sfo,2008,15,STL,-4,42,L,Under,A,17,16,W
sfo,2008,16,WAS,-3,37,P,Over,H,27,24,W
sfo,2009,1,ARI,5,45,W,Under,A,20,16,W
sfo,2009,2,SEA,-1,39,W,Under,H,23,10,W
sfo,2009,3,MIN,7,40,W,Over,A,24,27,L
sfo,2009,4,STL,-10,37,W,Under,H,35,0,W
sfo,2009,5,ATL,-1,40,L,Over,H,10,45,L
sfo,2009,6,HOU,3,45,P,Over,A,21,24,L
sfo,2009,7,IND,14,45,W,Under,A,14,18,L
sfo,2009,8,TEN,-4,41,L,Over,H,27,34,L
sfo,2009,9,CHI,-3,44,W,Under,H,10,6,W
sfo,2009,10,GNB,6,42,P,Over,A,24,30,L
sfo,2009,11,JAX,-3,43,W,Under,H,20,3,W
sfo,2009,12,SEA,-1,42,L,Under,A,17,20,L
sfo,2009,13,ARI,4,45,W,Under,H,24,9,W
sfo,2009,14,PHI,8,41,L,Under,A,13,27,L
sfo,2009,15,DET,-14,41,P,Under,H,20,6,W
sfo,2009,16,STL,-7,40,W,Under,A,28,6,W
sfo,2010,1,SEA,-3,37,L,Push,A,6,31,L
sfo,2010,2,NOR,5,44,W,Over,H,22,25,L
sfo,2010,3,KAN,-3,38,L,Over,A,10,31,L
sfo,2010,4,ATL,7,43,W,Under,A,14,16,L
sfo,2010,5,PHI,-3,39,L,Over,H,24,27,L
sfo,2010,6,OAK,-7,41,W,Under,H,17,9,W
sfo,2010,7,CAR,-3,36,L,Over,A,20,23,L
sfo,2010,8,DEN,-3,42,W,Under,H,24,16,W
sfo,2010,9,STL,-5,39,L,Over,H,23,20,W
sfo,2010,10,TAM,-4,42,L,Under,H,0,21,L
sfo,2010,11,ARI,-2,42,W,Under,A,27,6,W
sfo,2010,12,GNB,9,41,L,Over,A,16,34,L
sfo,2010,13,SEA,-5,43,W,Over,H,40,21,W
sfo,2010,14,SDG,11,45,L,Under,A,7,34,L
sfo,2010,15,STL,3,40,L,Over,A,17,25,L
sfo,2010,16,ARI,-6,39,W,Over,H,38,7,W
sfo,2011,1,SEA,-6,38,W,Over,H,33,17,W
sfo,2011,2,DAL,3,42,P,Over,H,24,27,L
sfo,2011,3,CIN,1,39,W,Under,A,13,8,W
sfo,2011,4,PHI,10,44,W,Over,A,24,23,W
sfo,2011,5,TAM,-3,42,W,Over,H,48,3,W
sfo,2011,6,DET,5,45,W,Under,A,25,19,W
sfo,2011,7,CLE,-10,39,W,Under,H,20,10,W
sfo,2011,8,WAS,-5,38,W,Under,A,19,11,W
sfo,2011,9,NYG,-4,43,W,Over,H,27,20,W
sfo,2011,10,ARI,-10,41,W,Under,H,23,7,W
sfo,2011,11,BAL,4,41,L,Under,A,6,16,L
sfo,2011,12,STL,-15,39,W,Under,H,26,0,W
sfo,2011,13,ARI,-4,40,L,Push,A,19,21,L
sfo,2011,14,PIT,-3,37,W,Under,H,20,3,W
sfo,2011,15,SEA,-3,37,L,Under,A,19,17,W
sfo,2011,16,STL,-13,35,L,Over,A,34,27,W
sfo,2011,17,NOR,4,47,W,Over,H,36,32,W
sfo,2011,18,NYG,-2,42,L,Under,H,17,20,L
sfo,2012,1,GNB,6,47,W,Over,A,30,22,W
sfo,2012,2,DET,-7,46,W,Push,H,27,19,W
sfo,2012,3,MIN,-7,43,L,Under,A,13,24,L
sfo,2012,4,NYJ,-4,41,W,Under,A,34,0,W
sfo,2012,5,BUF,-10,45,W,Over,H,45,3,W
sfo,2012,6,NYG,-7,47,L,Under,H,3,26,L
sfo,2012,7,SEA,-8,38,L,Under,H,13,6,W
sfo,2012,8,ARI,-7,39,W,Under,A,24,3,W
sfo,2012,9,STL,-13,38,L,Over,H,24,24,T
sfo,2012,10,CHI,-5,35,W,Over,H,32,7,W
sfo,2012,11,NOR,-2,50,W,Over,A,31,21,W
sfo,2012,12,STL,-8,41,L,Under,A,13,16,L
sfo,2012,13,MIA,-11,39,W,Over,H,27,13,W
sfo,2012,14,NWE,5,48,W,Over,A,41,34,W
sfo,2012,15,SEA,2,41,L,Over,A,13,42,L
sfo,2012,16,ARI,-17,40,L,Over,H,27,13,W
sfo,2012,17,GNB,-3,46,W,Over,H,45,31,W
sfo,2012,18,ATL,-5,49,L,Over,A,28,24,W
sfo,2012,19,BAL,-5,48,L,Over,H,31,34,L
sfo,2013,1,GNB,-5,48,W,Over,H,34,28,W
sfo,2013,2,SEA,3,44,L,Under,A,3,29,L
sfo,2013,3,IND,-10,46,L,Under,H,7,27,L
sfo,2013,4,STL,-4,43,W,Over,A,35,11,W
sfo,2013,5,HOU,-5,43,W,Under,H,34,3,W
sfo,2013,6,ARI,-11,41,W,Over,H,32,20,W
sfo,2013,7,TEN,-3,41,W,Over,A,31,17,W
sfo,2013,8,JAX,-15,40,W,Over,A,42,10,W
sfo,2013,9,CAR,-6,43,L,Under,H,9,10,L
sfo,2013,10,NOR,4,50,W,Under,A,20,23,L
sfo,2013,11,WAS,-5,46,W,Under,A,27,6,W
sfo,2013,12,STL,-8,41,W,Under,H,23,13,W
sfo,2013,13,SEA,-2,41,P,Under,H,19,17,W
sfo,2013,14,TAM,-5,41,W,Over,A,33,14,W
sfo,2013,15,ATL,-15,46,L,Over,H,34,24,W
sfo,2013,16,ARI,3,41,W,Over,A,23,20,W
sfo,2013,17,GNB,-3,47,P,Under,A,23,20,W
sfo,2013,18,CAR,-1,41,W,Under,A,23,10,W
sfo,2013,19,SEA,4,41,L,Under,A,17,23,L
sfo,2014,1,DAL,-5,51,W,Under,A,28,17,W
sfo,2014,2,CHI,-7,48,L,Over,H,20,28,L
sfo,2014,3,ARI,-3,42,L,Under,A,14,23,L
sfo,2014,4,PHI,-5,50,P,Under,H,26,21,W
sfo,2014,5,KAN,-5,44,P,Under,H,22,17,W
sfo,2014,6,STL,-4,45,W,Over,A,31,17,W
sfo,2014,7,DEN,7,49,L,Over,A,17,42,L
sfo,2014,8,STL,-11,44,L,Under,H,10,13,L
sfo,2014,9,NOR,6,49,W,Over,A,27,24,W
sfo,2014,10,NYG,-4,45,W,Under,A,16,10,W
sfo,2014,11,WAS,-10,44,L,Under,H,17,13,W
sfo,2014,12,SEA,-2,41,L,Under,H,3,19,L
sfo,2014,13,OAK,-9,41,L,Under,A,13,24,L
sfo,2014,14,SEA,10,38,L,Under,A,7,17,L
sfo,2014,15,SDG,-2,41,L,Over,H,35,38,L
sfo,2014,16,ARI,-7,38,L,Under,H,20,17,W
sfo,2015,1,MIN,2,42,W,Under,H,20,3,W
sfo,2015,2,PIT,7,46,L,Over,A,18,43,L
sfo,2015,3,ARI,7,45,L,Over,A,7,47,L
sfo,2015,4,GNB,8,48,L,Under,H,3,17,L
sfo,2015,5,NYG,7,43,W,Over,A,27,30,L
sfo,2015,6,BAL,2,44,W,Over,H,25,20,W
sfo,2015,7,SEA,7,42,L,Under,H,3,20,L
sfo,2015,8,STL,8,40,L,Under,A,6,27,L
sfo,2015,9,ATL,8,44,W,Under,H,17,16,W
sfo,2015,10,SEA,14,40,L,Over,A,13,29,L
sfo,2015,11,ARI,10,45,W,Under,H,13,19,L
sfo,2015,12,CHI,7,44,W,Over,A,26,20,W
sfo,2015,13,CLE,2,42,L,Under,A,10,24,L
sfo,2015,14,CIN,6,41,L,Under,H,14,24,L
sfo,2015,15,DET,10,42,L,Over,A,17,32,L
sfo,2015,16,STL,4,38,W,Under,H,19,16,W
sfo,2016,1,LAR,3,43,W,Under,H,28,0,W
sfo,2016,2,CAR,12,45,L,Over,A,27,46,L
sfo,2016,3,SEA,11,42,L,Over,A,18,37,L
sfo,2016,4,DAL,1,45,L,Under,H,17,24,L
sfo,2016,5,ARI,4,43,L,Over,H,21,33,L
sfo,2016,6,BUF,8,44,L,Over,A,16,45,L
sfo,2016,7,TAM,-1,45,L,Over,H,17,34,L
sfo,2016,8,NOR,5,53,L,Over,H,23,41,L
sfo,2016,9,ARI,14,47,W,Under,A,20,23,L
sfo,2016,10,NWE,11,52,L,Under,H,17,30,L
sfo,2016,11,MIA,8,45,W,Over,A,24,31,L
sfo,2016,12,CHI,0,44,L,Under,A,6,26,L
sfo,2016,13,NYJ,-3,43,L,Under,H,17,23,L
sfo,2016,14,ATL,14,52,L,Over,A,13,41,L
sfo,2016,15,LAR,6,40,W,Over,A,22,21,W
sfo,2016,16,SEA,12,45,W,Over,H,23,25,L
sfo,2017,1,CAR,5,46,L,Under,H,3,23,L
sfo,2017,2,SEA,14,42,W,Under,A,9,12,L
sfo,2017,3,LAR,3,41,W,Over,H,39,41,L
sfo,2017,4,ARI,6,43,W,Under,A,15,18,L
sfo,2017,5,IND,1,44,L,Over,A,23,26,L
sfo,2017,6,WAS,12,46,W,Over,A,24,26,L
sfo,2017,7,DAL,7,48,L,Over,H,10,40,L
sfo,2017,8,PHI,13,45,L,Under,A,10,33,L
sfo,2017,9,ARI,3,39,L,Under,H,10,20,L
sfo,2017,10,NYG,3,42,W,Over,H,31,21,W
sfo,2017,11,SEA,7,45,L,Under,H,13,24,L
sfo,2017,12,CHI,3,42,W,Under,A,15,14,W
sfo,2017,13,HOU,1,46,W,Under,A,26,16,W
sfo,2017,14,TEN,-3,45,L,Over,H,25,23,W
sfo,2017,15,JAX,4,43,W,Over,H,44,33,W
sfo,2017,16,LAR,-6,45,W,Over,A,34,13,W
sfo,2018,1,MIN,6,47,L,Under,A,16,24,L
sfo,2018,2,DET,-6,49,L,Over,H,30,27,W
sfo,2018,3,KAN,6,53,L,Over,A,27,38,L
sfo,2018,4,LAC,11,46,W,Over,A,27,29,L
sfo,2018,5,ARI,-3,41,L,Over,H,18,28,L
sfo,2018,6,GNB,9,47,W,Over,A,30,33,L
sfo,2018,7,LAR,8,52,L,Under,H,10,39,L
sfo,2018,8,ARI,-3,40,L,Under,A,15,18,L
sfo,2018,9,OAK,2,44,W,Under,H,34,3,W
sfo,2018,10,NYG,-3,45,L,Over,H,23,27,L
sfo,2018,11,TAM,2,55,L,Under,A,9,27,L
sfo,2018,12,SEA,10,46,L,Over,A,16,43,L
sfo,2018,13,DEN,3,46,W,Under,H,20,14,W
sfo,2018,14,SEA,4,44,W,Over,H,26,23,W
sfo,2018,15,CHI,4,44,L,Under,H,9,14,L
sfo,2018,16,LAR,11,50,L,Over,A,32,48,L
sfo,2019,1,TAM,1,51,W,Under,A,31,17,W
sfo,2019,2,CIN,1,46,W,Over,A,41,17,W
sfo,2019,3,PIT,-6,45,L,Under,H,24,20,W
sfo,2019,4,CLE,-5,48,W,Under,H,31,3,W
sfo,2019,5,LAR,3,50,W,Under,A,20,7,W
sfo,2019,6,WAS,-10,39,L,Under,A,9,0,W
sfo,2019,7,CAR,-5,41,W,Over,H,51,13,W
sfo,2019,8,ARI,-11,44,L,Over,A,28,25,W
sfo,2019,9,SEA,-7,47,L,Over,H,24,27,L
sfo,2019,10,ARI,-10,44,P,Over,H,36,26,W
sfo,2019,11,GNB,-3,48,W,Under,H,37,8,W
sfo,2019,12,BAL,6,45,W,Under,A,17,20,L
sfo,2019,13,NOR,1,45,W,Over,A,48,46,W
sfo,2019,14,ATL,-11,50,L,Over,H,22,29,L
sfo,2019,15,LAR,-7,46,L,Over,H,34,31,W
sfo,2019,16,SEA,-4,47,W,Push,A,26,21,W
sfo,2019,17,MIN,-7,45,W,Under,H,27,10,W
sfo,2019,18,GNB,-8,47,W,Over,H,37,20,W
sfo,2019,19,KAN,2,53,L,Under,H,20,31,L
sfo,2020,1,ARI,-7,49,L,Under,H,20,24,L
sfo,2020,2,NYJ,-7,42,W,Over,A,31,13,W
sfo,2020,3,NYG,-3,44,W,Over,A,36,9,W
sfo,2020,4,PHI,-9,46,L,Under,H,20,25,L
sfo,2020,5,MIA,-9,51,L,Over,H,17,43,L
sfo,2020,6,LAR,3,51,W,Under,H,24,16,W
sfo,2020,7,NWE,3,45,W,Under,A,33,6,W
sfo,2020,8,SEA,1,55,L,Over,A,27,37,L
sfo,2020,9,GNB,6,49,L,Over,H,17,34,L
sfo,2020,10,NOR,10,50,L,Under,A,13,27,L
sfo,2020,11,LAR,5,45,W,Under,A,23,20,W
sfo,2020,12,BUF,-2,48,L,Over,H,24,34,L
sfo,2020,13,WAS,-3,44,L,Under,H,15,23,L
sfo,2020,14,DAL,-4,46,L,Over,A,33,41,L
sfo,2020,15,ARI,5,49,W,Under,A,20,12,W
sfo,2020,16,SEA,7,45,W,Over,H,23,26,L
sfo,2021,1,DET,-9,46,L,Over,A,41,33,W
sfo,2021,2,PHI,-3,49,W,Under,A,17,11,W
sfo,2021,3,GNB,-3,51,L,Over,H,28,30,L
sfo,2021,4,SEA,-3,52,L,Under,H,21,28,L
sfo,2021,5,ARI,5,49,L,Under,A,10,17,L
sfo,2021,6,IND,-4,43,L,Over,H,18,30,L
sfo,2021,7,CHI,-4,40,W,Over,A,33,22,W
sfo,2021,8,ARI,-4,45,L,Over,H,17,31,L
sfo,2021,9,LAR,4,50,W,Under,H,31,10,W
sfo,2021,10,JAX,-7,45,W,Under,A,30,10,W
sfo,2021,11,MIN,-4,49,W,Over,H,34,26,W
sfo,2021,12,SEA,-4,46,L,Over,A,23,30,L
sfo,2021,13,CIN,-2,49,W,Push,A,26,23,W
sfo,2021,14,ATL,-9,48,W,Under,H,31,13,W
sfo,2021,15,TEN,-4,44,L,Under,A,17,20,L
